,annotation_file,image_file,class,width,height,depth,xmin,ymin,xmax,ymax
10263,2009_005154.xml,2009_005154.jpg,car,500.0,375.0,3.0,459.0,92.0,500.0,170.0
10264,2011_004240.xml,2011_004240.jpg,person,367.0,280.0,3.0,183.0,26.0,367.0,280.0
10265,2008_004984.xml,2008_004984.jpg,person,500.0,375.0,3.0,69.0,1.0,323.0,260.0
10266,2008_004984.xml,2008_004984.jpg,person,500.0,375.0,3.0,63.0,13.0,239.0,262.0
10267,2008_004984.xml,2008_004984.jpg,person,500.0,375.0,3.0,1.0,173.0,93.0,268.0
10268,2010_001543.xml,2010_001543.jpg,person,500.0,375.0,3.0,91.0,7.0,474.0,283.0
10269,2011_004468.xml,2011_004468.jpg,person,500.0,333.0,3.0,272.0,208.0,310.0,310.0
10270,2008_002856.xml,2008_002856.jpg,person,500.0,338.0,3.0,160.0,163.0,277.0,338.0
10271,2010_001111.xml,2010_001111.jpg,person,500.0,375.0,3.0,119.0,91.0,345.0,375.0
10272,2010_001111.xml,2010_001111.jpg,person,500.0,375.0,3.0,352.0,1.0,500.0,375.0
10273,2010_005610.xml,2010_005610.jpg,person,500.0,473.0,3.0,35.0,35.0,442.0,473.0
10274,2012_002041.xml,2012_002041.jpg,person,392.0,500.0,3.0,13.0,51.0,367.0,499.0
10275,2011_004963.xml,2011_004963.jpg,person,500.0,368.0,3.0,88.0,45.0,312.0,368.0
10276,2010_004941.xml,2010_004941.jpg,motorbike,333.0,500.0,3.0,22.0,115.0,310.0,474.0
10277,2008_000563.xml,2008_000563.jpg,car,328.0,500.0,3.0,217.0,83.0,328.0,221.0
10278,2008_000563.xml,2008_000563.jpg,person,328.0,500.0,3.0,60.0,55.0,308.0,482.0
10279,2008_000563.xml,2008_000563.jpg,motorbike,328.0,500.0,3.0,1.0,240.0,197.0,492.0
10280,2012_003533.xml,2012_003533.jpg,person,375.0,500.0,3.0,103.0,3.0,312.0,485.0
10281,2011_007087.xml,2011_007087.jpg,person,500.0,375.0,3.0,146.0,1.0,360.0,251.0
10282,2012_003368.xml,2012_003368.jpg,person,352.0,288.0,3.0,88.0,37.0,352.0,288.0
10283,2008_006642.xml,2008_006642.jpg,bicycle,500.0,375.0,3.0,162.0,149.0,254.0,214.0
10284,2008_006642.xml,2008_006642.jpg,person,500.0,375.0,3.0,165.0,118.0,209.0,200.0
10285,2008_006642.xml,2008_006642.jpg,person,500.0,375.0,3.0,180.0,115.0,233.0,206.0
10286,2008_006642.xml,2008_006642.jpg,car,500.0,375.0,3.0,350.0,139.0,500.0,195.0
10287,2008_006642.xml,2008_006642.jpg,car,500.0,375.0,3.0,84.0,128.0,289.0,189.0
10288,2008_006642.xml,2008_006642.jpg,car,500.0,375.0,3.0,1.0,133.0,65.0,183.0
10289,2009_004972.xml,2009_004972.jpg,bicycle,500.0,375.0,3.0,54.0,39.0,471.0,336.0
10290,2012_001858.xml,2012_001858.jpg,person,175.0,500.0,3.0,70.0,210.0,156.0,438.0
10291,2008_008701.xml,2008_008701.jpg,bus,500.0,375.0,3.0,250.0,161.0,336.0,255.0
10292,2008_008701.xml,2008_008701.jpg,person,500.0,375.0,3.0,207.0,235.0,239.0,307.0
10293,2008_008701.xml,2008_008701.jpg,car,500.0,375.0,3.0,337.0,218.0,448.0,288.0
10294,2008_008701.xml,2008_008701.jpg,car,500.0,375.0,3.0,222.0,204.0,235.0,214.0
10295,2012_002270.xml,2012_002270.jpg,person,500.0,375.0,3.0,66.0,7.0,457.0,375.0
10296,2009_001546.xml,2009_001546.jpg,car,500.0,375.0,3.0,414.0,283.0,500.0,361.0
10297,2009_001546.xml,2009_001546.jpg,person,500.0,375.0,3.0,430.0,293.0,449.0,311.0
10298,2009_001546.xml,2009_001546.jpg,car,500.0,375.0,3.0,304.0,296.0,437.0,357.0
10299,2009_001546.xml,2009_001546.jpg,car,500.0,375.0,3.0,1.0,216.0,343.0,375.0
10300,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,2.0,45.0,190.0,359.0
10301,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,98.0,49.0,219.0,222.0
10302,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,116.0,24.0,226.0,192.0
10303,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,178.0,31.0,266.0,139.0
10304,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,341.0,39.0,397.0,153.0
10305,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,364.0,54.0,430.0,172.0
10306,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,336.0,71.0,448.0,221.0
10307,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,285.0,77.0,500.0,359.0
10308,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,111.0,1.0,200.0,60.0
10309,2011_003262.xml,2011_003262.jpg,person,500.0,359.0,3.0,221.0,1.0,246.0,66.0
10310,2009_002833.xml,2009_002833.jpg,bicycle,500.0,333.0,3.0,25.0,21.0,480.0,307.0
10311,2009_002833.xml,2009_002833.jpg,bicycle,500.0,333.0,3.0,382.0,31.0,500.0,272.0
10312,2009_002833.xml,2009_002833.jpg,bicycle,500.0,333.0,3.0,289.0,28.0,386.0,270.0
10313,2009_002833.xml,2009_002833.jpg,bicycle,500.0,333.0,3.0,160.0,49.0,276.0,264.0
10314,2009_002833.xml,2009_002833.jpg,bicycle,500.0,333.0,3.0,1.0,28.0,142.0,278.0
10315,2012_003569.xml,2012_003569.jpg,person,500.0,375.0,3.0,188.0,109.0,336.0,369.0
10316,2008_003373.xml,2008_003373.jpg,bus,500.0,375.0,3.0,55.0,132.0,449.0,265.0
10317,2008_003373.xml,2008_003373.jpg,bus,500.0,375.0,3.0,1.0,153.0,62.0,241.0
10318,2010_003207.xml,2010_003207.jpg,motorbike,500.0,375.0,3.0,24.0,96.0,226.0,359.0
10319,2009_000889.xml,2009_000889.jpg,car,500.0,333.0,3.0,9.0,26.0,460.0,313.0
10320,2009_000889.xml,2009_000889.jpg,person,500.0,333.0,3.0,74.0,2.0,122.0,92.0
10321,2009_002879.xml,2009_002879.jpg,person,500.0,375.0,3.0,163.0,46.0,199.0,110.0
10322,2010_006385.xml,2010_006385.jpg,person,500.0,332.0,3.0,52.0,71.0,476.0,332.0
10323,2008_002314.xml,2008_002314.jpg,person,500.0,375.0,3.0,89.0,117.0,445.0,353.0
10324,2008_002314.xml,2008_002314.jpg,person,500.0,375.0,3.0,37.0,1.0,104.0,42.0
10325,2008_001812.xml,2008_001812.jpg,person,500.0,375.0,3.0,232.0,127.0,339.0,252.0
10326,2008_002714.xml,2008_002714.jpg,bicycle,332.0,500.0,3.0,1.0,258.0,332.0,500.0
10327,2008_002714.xml,2008_002714.jpg,person,332.0,500.0,3.0,1.0,1.0,332.0,470.0
10328,2011_004069.xml,2011_004069.jpg,person,500.0,375.0,3.0,35.0,175.0,95.0,273.0
10329,2011_004069.xml,2011_004069.jpg,person,500.0,375.0,3.0,206.0,173.0,232.0,228.0
10330,2012_002705.xml,2012_002705.jpg,person,500.0,375.0,3.0,174.0,192.0,270.0,375.0
10331,2012_002036.xml,2012_002036.jpg,person,500.0,333.0,3.0,408.0,74.0,481.0,275.0
10332,2012_002036.xml,2012_002036.jpg,person,500.0,333.0,3.0,216.0,70.0,309.0,297.0
10333,2012_002036.xml,2012_002036.jpg,person,500.0,333.0,3.0,80.0,57.0,102.0,114.0
10334,2012_002036.xml,2012_002036.jpg,person,500.0,333.0,3.0,344.0,57.0,360.0,101.0
10335,2010_006146.xml,2010_006146.jpg,person,500.0,375.0,3.0,234.0,152.0,275.0,220.0
10336,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,352.0,110.0,400.0,165.0
10337,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,277.0,85.0,350.0,187.0
10338,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,327.0,96.0,358.0,166.0
10339,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,227.0,69.0,297.0,197.0
10340,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,178.0,53.0,296.0,196.0
10341,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,97.0,46.0,210.0,234.0
10342,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,1.0,27.0,118.0,257.0
10343,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,401.0,78.0,497.0,219.0
10344,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,401.0,97.0,455.0,201.0
10345,2009_000759.xml,2009_000759.jpg,person,500.0,333.0,3.0,359.0,65.0,500.0,333.0
10346,2007_000272.xml,2007_000272.jpg,person,333.0,500.0,3.0,25.0,71.0,304.0,500.0
10347,2009_004113.xml,2009_004113.jpg,person,361.0,500.0,3.0,137.0,221.0,254.0,500.0
10348,2009_004113.xml,2009_004113.jpg,person,361.0,500.0,3.0,314.0,239.0,361.0,349.0
10349,2012_004178.xml,2012_004178.jpg,person,500.0,375.0,3.0,160.0,155.0,329.0,321.0
10350,2008_007476.xml,2008_007476.jpg,person,500.0,375.0,3.0,221.0,60.0,500.0,362.0
10351,2011_003708.xml,2011_003708.jpg,person,336.0,500.0,3.0,33.0,31.0,324.0,404.0
10352,2011_003580.xml,2011_003580.jpg,person,500.0,375.0,3.0,119.0,1.0,364.0,375.0
10353,2008_007923.xml,2008_007923.jpg,person,375.0,500.0,3.0,8.0,39.0,375.0,500.0
10354,2011_001447.xml,2011_001447.jpg,person,500.0,375.0,3.0,21.0,101.0,180.0,375.0
10355,2011_001447.xml,2011_001447.jpg,person,500.0,375.0,3.0,223.0,64.0,500.0,375.0
10356,2011_001447.xml,2011_001447.jpg,person,500.0,375.0,3.0,245.0,144.0,427.0,375.0
10357,2008_002473.xml,2008_002473.jpg,car,400.0,300.0,3.0,85.0,32.0,347.0,245.0
10358,2011_005607.xml,2011_005607.jpg,person,500.0,375.0,3.0,247.0,170.0,356.0,365.0
10359,2011_005607.xml,2011_005607.jpg,person,500.0,375.0,3.0,405.0,156.0,492.0,343.0
10360,2011_007199.xml,2011_007199.jpg,person,500.0,374.0,3.0,233.0,74.0,282.0,221.0
10361,2007_006117.xml,2007_006117.jpg,person,375.0,500.0,3.0,2.0,60.0,312.0,500.0
10362,2010_005810.xml,2010_005810.jpg,bicycle,500.0,375.0,3.0,324.0,104.0,483.0,220.0
10363,2010_005810.xml,2010_005810.jpg,person,500.0,375.0,3.0,316.0,40.0,419.0,226.0
10364,2010_005810.xml,2010_005810.jpg,person,500.0,375.0,3.0,426.0,93.0,454.0,162.0
10365,2010_005810.xml,2010_005810.jpg,person,500.0,375.0,3.0,425.0,51.0,450.0,118.0
10366,2010_005810.xml,2010_005810.jpg,person,500.0,375.0,3.0,437.0,53.0,470.0,154.0
10367,2012_003024.xml,2012_003024.jpg,person,500.0,376.0,3.0,218.0,164.0,287.0,291.0
10368,2011_003286.xml,2011_003286.jpg,person,500.0,375.0,3.0,1.0,60.0,500.0,279.0
10369,2009_000119.xml,2009_000119.jpg,motorbike,500.0,377.0,3.0,208.0,174.0,354.0,348.0
10370,2009_000119.xml,2009_000119.jpg,motorbike,500.0,377.0,3.0,371.0,202.0,441.0,289.0
10371,2009_000119.xml,2009_000119.jpg,person,500.0,377.0,3.0,245.0,161.0,326.0,313.0
10372,2009_000119.xml,2009_000119.jpg,person,500.0,377.0,3.0,380.0,173.0,436.0,273.0
10373,2011_004231.xml,2011_004231.jpg,person,500.0,375.0,3.0,212.0,225.0,229.0,243.0
10374,2010_002400.xml,2010_002400.jpg,person,500.0,375.0,3.0,155.0,67.0,389.0,296.0
10375,2012_004093.xml,2012_004093.jpg,person,289.0,500.0,3.0,20.0,160.0,235.0,500.0
10376,2010_002623.xml,2010_002623.jpg,person,500.0,375.0,3.0,93.0,1.0,418.0,375.0
10377,2011_006262.xml,2011_006262.jpg,person,500.0,354.0,3.0,363.0,172.0,431.0,279.0
10378,2011_006262.xml,2011_006262.jpg,person,500.0,354.0,3.0,444.0,171.0,473.0,263.0
10379,2009_002517.xml,2009_002517.jpg,bus,500.0,334.0,3.0,20.0,73.0,457.0,289.0
10380,2009_002517.xml,2009_002517.jpg,car,500.0,334.0,3.0,415.0,194.0,500.0,296.0
10381,2008_008231.xml,2008_008231.jpg,person,500.0,375.0,3.0,373.0,140.0,418.0,316.0
10382,2011_002129.xml,2011_002129.jpg,person,500.0,367.0,3.0,127.0,73.0,312.0,359.0
10383,2008_002094.xml,2008_002094.jpg,person,375.0,500.0,3.0,51.0,275.0,148.0,435.0
10384,2008_002094.xml,2008_002094.jpg,person,375.0,500.0,3.0,3.0,269.0,27.0,339.0
10385,2011_006558.xml,2011_006558.jpg,person,343.0,500.0,3.0,223.0,218.0,300.0,408.0
10386,2009_000411.xml,2009_000411.jpg,person,500.0,375.0,3.0,229.0,113.0,361.0,375.0
10387,2009_000411.xml,2009_000411.jpg,person,500.0,375.0,3.0,78.0,195.0,149.0,253.0
10388,2009_000411.xml,2009_000411.jpg,person,500.0,375.0,3.0,352.0,193.0,417.0,374.0
10389,2009_000411.xml,2009_000411.jpg,person,500.0,375.0,3.0,138.0,81.0,261.0,374.0
10390,2009_002317.xml,2009_002317.jpg,motorbike,500.0,326.0,3.0,82.0,71.0,351.0,264.0
10391,2009_002317.xml,2009_002317.jpg,person,500.0,326.0,3.0,195.0,55.0,403.0,263.0
10392,2008_008097.xml,2008_008097.jpg,car,500.0,333.0,3.0,424.0,105.0,500.0,194.0
10393,2008_008097.xml,2008_008097.jpg,bicycle,500.0,333.0,3.0,163.0,180.0,374.0,288.0
10394,2008_008097.xml,2008_008097.jpg,motorbike,500.0,333.0,3.0,364.0,96.0,438.0,136.0
10395,2008_008097.xml,2008_008097.jpg,person,500.0,333.0,3.0,383.0,80.0,416.0,125.0
10396,2008_008097.xml,2008_008097.jpg,person,500.0,333.0,3.0,244.0,115.0,325.0,272.0
10397,2008_008097.xml,2008_008097.jpg,bus,500.0,333.0,3.0,1.0,49.0,103.0,178.0
10398,2008_008097.xml,2008_008097.jpg,bus,500.0,333.0,3.0,77.0,55.0,193.0,104.0
10399,2008_008097.xml,2008_008097.jpg,bus,500.0,333.0,3.0,324.0,18.0,500.0,109.0
10400,2008_008097.xml,2008_008097.jpg,car,500.0,333.0,3.0,119.0,81.0,206.0,111.0
10401,2008_008097.xml,2008_008097.jpg,car,500.0,333.0,3.0,224.0,75.0,257.0,93.0
10402,2008_008097.xml,2008_008097.jpg,car,500.0,333.0,3.0,195.0,69.0,236.0,92.0
10403,2008_008097.xml,2008_008097.jpg,car,500.0,333.0,3.0,249.0,75.0,280.0,90.0
10404,2008_008097.xml,2008_008097.jpg,car,500.0,333.0,3.0,266.0,78.0,281.0,92.0
10405,2008_008097.xml,2008_008097.jpg,car,500.0,333.0,3.0,292.0,70.0,313.0,91.0
10406,2008_008097.xml,2008_008097.jpg,car,500.0,333.0,3.0,307.0,73.0,327.0,90.0
10407,2009_002746.xml,2009_002746.jpg,motorbike,334.0,500.0,3.0,1.0,1.0,334.0,500.0
10408,2008_001158.xml,2008_001158.jpg,motorbike,500.0,375.0,3.0,280.0,201.0,397.0,297.0
10409,2008_001158.xml,2008_001158.jpg,motorbike,500.0,375.0,3.0,108.0,230.0,189.0,271.0
10410,2008_001158.xml,2008_001158.jpg,person,500.0,375.0,3.0,129.0,208.0,165.0,262.0
10411,2008_001158.xml,2008_001158.jpg,person,500.0,375.0,3.0,329.0,171.0,381.0,271.0
10412,2008_001158.xml,2008_001158.jpg,person,500.0,375.0,3.0,277.0,201.0,301.0,272.0
10413,2009_000063.xml,2009_000063.jpg,person,375.0,500.0,3.0,1.0,91.0,375.0,500.0
10414,2011_000731.xml,2011_000731.jpg,person,500.0,375.0,3.0,133.0,180.0,219.0,315.0
10415,2011_000731.xml,2011_000731.jpg,person,500.0,375.0,3.0,21.0,180.0,110.0,268.0
10416,2012_000873.xml,2012_000873.jpg,person,500.0,375.0,3.0,174.0,39.0,489.0,375.0
10417,2012_000556.xml,2012_000556.jpg,person,500.0,332.0,3.0,179.0,44.0,407.0,254.0
10418,2011_004253.xml,2011_004253.jpg,person,500.0,326.0,3.0,189.0,86.0,500.0,326.0
10419,2009_005035.xml,2009_005035.jpg,person,500.0,334.0,3.0,138.0,81.0,232.0,230.0
10420,2012_000010.xml,2012_000010.jpg,person,500.0,375.0,3.0,71.0,31.0,375.0,375.0
10421,2012_001374.xml,2012_001374.jpg,person,319.0,211.0,3.0,154.0,42.0,255.0,211.0
10422,2010_006803.xml,2010_006803.jpg,person,500.0,356.0,3.0,160.0,120.0,296.0,334.0
10423,2012_000169.xml,2012_000169.jpg,person,500.0,375.0,3.0,242.0,125.0,287.0,220.0
10424,2012_001919.xml,2012_001919.jpg,person,500.0,333.0,3.0,189.0,45.0,442.0,333.0
10425,2011_002116.xml,2011_002116.jpg,motorbike,500.0,375.0,3.0,190.0,145.0,378.0,246.0
10426,2011_002116.xml,2011_002116.jpg,person,500.0,375.0,3.0,226.0,126.0,362.0,190.0
10427,2011_002623.xml,2011_002623.jpg,person,333.0,500.0,3.0,117.0,173.0,234.0,465.0
10428,2010_001748.xml,2010_001748.jpg,person,500.0,341.0,3.0,466.0,187.0,492.0,272.0
10429,2010_001748.xml,2010_001748.jpg,person,500.0,341.0,3.0,28.0,216.0,42.0,244.0
10430,2010_001748.xml,2010_001748.jpg,person,500.0,341.0,3.0,472.0,196.0,489.0,225.0
10431,2010_003314.xml,2010_003314.jpg,bicycle,500.0,375.0,3.0,18.0,256.0,158.0,372.0
10432,2010_003314.xml,2010_003314.jpg,motorbike,500.0,375.0,3.0,104.0,221.0,287.0,356.0
10433,2010_003314.xml,2010_003314.jpg,motorbike,500.0,375.0,3.0,226.0,213.0,365.0,348.0
10434,2010_002914.xml,2010_002914.jpg,person,500.0,375.0,3.0,131.0,75.0,306.0,375.0
10435,2011_002049.xml,2011_002049.jpg,bicycle,375.0,500.0,3.0,143.0,338.0,294.0,441.0
10436,2011_002049.xml,2011_002049.jpg,bicycle,375.0,500.0,3.0,101.0,383.0,215.0,424.0
10437,2011_002049.xml,2011_002049.jpg,person,375.0,500.0,3.0,171.0,269.0,239.0,434.0
10438,2012_001435.xml,2012_001435.jpg,person,500.0,335.0,3.0,69.0,93.0,246.0,335.0
10439,2010_005100.xml,2010_005100.jpg,motorbike,500.0,333.0,3.0,11.0,6.0,468.0,333.0
10440,2012_003276.xml,2012_003276.jpg,person,500.0,375.0,3.0,165.0,61.0,438.0,375.0
10441,2010_000065.xml,2010_000065.jpg,bicycle,375.0,500.0,3.0,185.0,194.0,285.0,403.0
10442,2012_002310.xml,2012_002310.jpg,person,500.0,375.0,3.0,25.0,20.0,392.0,375.0
10443,2012_002691.xml,2012_002691.jpg,person,500.0,323.0,3.0,130.0,22.0,255.0,194.0
10444,2012_002691.xml,2012_002691.jpg,person,500.0,323.0,3.0,258.0,1.0,380.0,276.0
10445,2012_002691.xml,2012_002691.jpg,person,500.0,323.0,3.0,410.0,16.0,500.0,314.0
10446,2012_003611.xml,2012_003611.jpg,person,500.0,333.0,3.0,202.0,122.0,359.0,333.0
10447,2012_001295.xml,2012_001295.jpg,person,500.0,375.0,3.0,1.0,14.0,310.0,375.0
10448,2012_003025.xml,2012_003025.jpg,person,500.0,333.0,3.0,30.0,10.0,144.0,226.0
10449,2012_003025.xml,2012_003025.jpg,person,500.0,333.0,3.0,177.0,49.0,295.0,263.0
10450,2011_003054.xml,2011_003054.jpg,bicycle,500.0,375.0,3.0,462.0,257.0,500.0,314.0
10451,2011_003054.xml,2011_003054.jpg,bicycle,500.0,375.0,3.0,256.0,271.0,279.0,300.0
10452,2011_003054.xml,2011_003054.jpg,person,500.0,375.0,3.0,311.0,244.0,335.0,312.0
10453,2011_003054.xml,2011_003054.jpg,person,500.0,375.0,3.0,340.0,244.0,364.0,310.0
10454,2011_003054.xml,2011_003054.jpg,person,500.0,375.0,3.0,354.0,245.0,375.0,305.0
10455,2011_003054.xml,2011_003054.jpg,person,500.0,375.0,3.0,407.0,242.0,431.0,296.0
10456,2011_003054.xml,2011_003054.jpg,person,500.0,375.0,3.0,462.0,246.0,473.0,273.0
10457,2011_003054.xml,2011_003054.jpg,bicycle,500.0,375.0,3.0,410.0,262.0,429.0,295.0
10458,2011_003054.xml,2011_003054.jpg,motorbike,500.0,375.0,3.0,1.0,302.0,18.0,351.0
10459,2011_004742.xml,2011_004742.jpg,person,500.0,375.0,3.0,1.0,90.0,130.0,336.0
10460,2011_004742.xml,2011_004742.jpg,person,500.0,375.0,3.0,277.0,126.0,321.0,211.0
10461,2011_005060.xml,2011_005060.jpg,person,500.0,333.0,3.0,122.0,54.0,294.0,333.0
10462,2012_002408.xml,2012_002408.jpg,person,500.0,375.0,3.0,196.0,56.0,500.0,375.0
10463,2008_006880.xml,2008_006880.jpg,person,480.0,360.0,3.0,16.0,142.0,292.0,360.0
10464,2012_000870.xml,2012_000870.jpg,person,500.0,375.0,3.0,125.0,234.0,178.0,372.0
10465,2012_000870.xml,2012_000870.jpg,person,500.0,375.0,3.0,186.0,230.0,226.0,312.0
10466,2010_001540.xml,2010_001540.jpg,bicycle,375.0,500.0,3.0,1.0,1.0,375.0,500.0
10467,2011_000830.xml,2011_000830.jpg,bus,347.0,500.0,3.0,33.0,34.0,320.0,430.0
10468,2011_000830.xml,2011_000830.jpg,bus,347.0,500.0,3.0,1.0,105.0,173.0,380.0
10469,2011_000830.xml,2011_000830.jpg,bus,347.0,500.0,3.0,314.0,220.0,347.0,308.0
10470,2012_000626.xml,2012_000626.jpg,person,500.0,375.0,3.0,204.0,182.0,292.0,375.0
10471,2011_004548.xml,2011_004548.jpg,person,333.0,500.0,3.0,86.0,315.0,253.0,500.0
10472,2008_000950.xml,2008_000950.jpg,person,500.0,375.0,3.0,69.0,27.0,500.0,375.0
10473,2012_003596.xml,2012_003596.jpg,person,500.0,375.0,3.0,133.0,143.0,324.0,375.0
10474,2012_000826.xml,2012_000826.jpg,person,500.0,375.0,3.0,134.0,152.0,194.0,208.0
10475,2011_005205.xml,2011_005205.jpg,person,500.0,375.0,3.0,56.0,45.0,232.0,375.0
10476,2011_006502.xml,2011_006502.jpg,person,500.0,375.0,3.0,1.0,126.0,240.0,320.0
10477,2011_006502.xml,2011_006502.jpg,person,500.0,375.0,3.0,321.0,179.0,434.0,300.0
10478,2009_003908.xml,2009_003908.jpg,bicycle,500.0,375.0,3.0,1.0,1.0,414.0,375.0
10479,2009_003908.xml,2009_003908.jpg,person,500.0,375.0,3.0,338.0,1.0,500.0,246.0
10480,2009_002338.xml,2009_002338.jpg,person,500.0,334.0,3.0,1.0,123.0,54.0,334.0
10481,2009_002338.xml,2009_002338.jpg,person,500.0,334.0,3.0,249.0,97.0,366.0,334.0
10482,2009_002338.xml,2009_002338.jpg,person,500.0,334.0,3.0,85.0,116.0,292.0,334.0
10483,2009_002338.xml,2009_002338.jpg,person,500.0,334.0,3.0,128.0,116.0,184.0,212.0
10484,2009_002338.xml,2009_002338.jpg,person,500.0,334.0,3.0,376.0,97.0,436.0,249.0
10485,2009_002338.xml,2009_002338.jpg,person,500.0,334.0,3.0,446.0,147.0,500.0,276.0
10486,2009_002338.xml,2009_002338.jpg,person,500.0,334.0,3.0,430.0,95.0,500.0,280.0
10487,2009_002338.xml,2009_002338.jpg,bicycle,500.0,334.0,3.0,1.0,250.0,146.0,334.0
10488,2009_002338.xml,2009_002338.jpg,bicycle,500.0,334.0,3.0,90.0,225.0,369.0,334.0
10489,2009_002338.xml,2009_002338.jpg,bicycle,500.0,334.0,3.0,194.0,258.0,493.0,334.0
10490,2010_001739.xml,2010_001739.jpg,person,269.0,500.0,3.0,50.0,26.0,189.0,478.0
10491,2012_001976.xml,2012_001976.jpg,person,375.0,500.0,3.0,159.0,154.0,298.0,500.0
10492,2008_000992.xml,2008_000992.jpg,person,500.0,333.0,3.0,136.0,6.0,419.0,333.0
10493,2012_000436.xml,2012_000436.jpg,person,500.0,373.0,3.0,233.0,135.0,260.0,205.0
10494,2012_000436.xml,2012_000436.jpg,person,500.0,373.0,3.0,298.0,135.0,326.0,199.0
10495,2012_001732.xml,2012_001732.jpg,person,375.0,500.0,3.0,66.0,104.0,375.0,500.0
10496,2009_004532.xml,2009_004532.jpg,car,500.0,375.0,3.0,385.0,81.0,459.0,124.0
10497,2009_004532.xml,2009_004532.jpg,car,500.0,375.0,3.0,380.0,90.0,429.0,129.0
10498,2010_004228.xml,2010_004228.jpg,car,500.0,375.0,3.0,1.0,1.0,84.0,31.0
10499,2008_003381.xml,2008_003381.jpg,bus,500.0,375.0,3.0,32.0,160.0,430.0,270.0
10500,2012_002834.xml,2012_002834.jpg,person,500.0,375.0,3.0,1.0,1.0,338.0,374.0
10501,2008_001031.xml,2008_001031.jpg,person,299.0,500.0,3.0,65.0,33.0,157.0,317.0
10502,2011_005586.xml,2011_005586.jpg,person,500.0,435.0,3.0,120.0,46.0,302.0,383.0
10503,2011_004531.xml,2011_004531.jpg,person,500.0,333.0,3.0,229.0,63.0,350.0,282.0
10504,2010_003701.xml,2010_003701.jpg,bicycle,500.0,364.0,3.0,262.0,191.0,373.0,314.0
10505,2009_003781.xml,2009_003781.jpg,bus,500.0,333.0,3.0,75.0,79.0,380.0,269.0
10506,2009_003781.xml,2009_003781.jpg,car,500.0,333.0,3.0,378.0,170.0,429.0,196.0
10507,2009_003781.xml,2009_003781.jpg,car,500.0,333.0,3.0,429.0,170.0,500.0,200.0
10508,2010_002303.xml,2010_002303.jpg,person,342.0,500.0,3.0,55.0,66.0,342.0,500.0
10509,2012_002758.xml,2012_002758.jpg,person,500.0,377.0,3.0,154.0,53.0,284.0,281.0
10510,2012_002758.xml,2012_002758.jpg,person,500.0,377.0,3.0,328.0,51.0,442.0,333.0
10511,2009_001199.xml,2009_001199.jpg,person,500.0,333.0,3.0,355.0,190.0,384.0,217.0
10512,2011_005977.xml,2011_005977.jpg,person,500.0,340.0,3.0,155.0,91.0,377.0,340.0
10513,2011_002947.xml,2011_002947.jpg,person,500.0,375.0,3.0,158.0,50.0,423.0,347.0
10514,2011_004088.xml,2011_004088.jpg,person,375.0,500.0,3.0,147.0,250.0,212.0,373.0
10515,2011_004088.xml,2011_004088.jpg,person,375.0,500.0,3.0,198.0,268.0,260.0,398.0
10516,2011_001602.xml,2011_001602.jpg,person,500.0,375.0,3.0,317.0,100.0,342.0,141.0
10517,2010_005951.xml,2010_005951.jpg,car,500.0,375.0,3.0,1.0,129.0,318.0,324.0
10518,2012_000770.xml,2012_000770.jpg,person,500.0,375.0,3.0,54.0,66.0,283.0,336.0
10519,2012_003855.xml,2012_003855.jpg,person,500.0,333.0,3.0,194.0,1.0,500.0,333.0
10520,2011_004725.xml,2011_004725.jpg,person,375.0,500.0,3.0,48.0,42.0,344.0,321.0
10521,2011_004725.xml,2011_004725.jpg,person,375.0,500.0,3.0,181.0,377.0,231.0,478.0
10522,2011_006940.xml,2011_006940.jpg,person,500.0,375.0,3.0,105.0,88.0,289.0,375.0
10523,2011_006940.xml,2011_006940.jpg,person,500.0,375.0,3.0,233.0,158.0,335.0,375.0
10524,2012_000222.xml,2012_000222.jpg,person,375.0,500.0,3.0,189.0,78.0,375.0,434.0
10525,2011_001455.xml,2011_001455.jpg,car,500.0,333.0,3.0,236.0,142.0,500.0,333.0
10526,2008_003647.xml,2008_003647.jpg,car,500.0,375.0,3.0,1.0,1.0,500.0,375.0
10527,2012_000427.xml,2012_000427.jpg,person,500.0,456.0,3.0,97.0,113.0,492.0,431.0
10528,2008_005713.xml,2008_005713.jpg,bicycle,500.0,375.0,3.0,58.0,99.0,382.0,308.0
